id,¾­¶È,Î³¶È,need
32246,113.22452,23.16113,5494.5
32247,113.221941,23.154806,86050
32248,113.223965,23.158796,5494.5
32249,113.223851,23.158619,5494.5
32250,113.221952,23.162636,5494.5
32251,113.224251,23.160936,5494.5
32252,114.434887,23.069304,29667.83333
32253,114.433596,23.07165,29667.83333
32254,114.434291,23.068674,29667.83333
32255,114.429996,23.066675,29667.83333
32256,114.428541,23.073998,29667.83333
32257,114.428576,23.073979,29667.83333
32258,114.429381,23.069691,29667.83333
32259,114.428854,23.073754,29667.83333
32260,112.809646,23.247918,767.7
32261,112.756702,22.856926,0
32262,112.756705,22.8569,0
32263,114.10292,22.605967,56121.57143
32264,114.104197,22.609745,56121.57143
32265,114.106001,22.610274,69984.8
32266,114.105494,22.608229,69984.8
32267,114.10203,22.611375,56121.57143
32268,114.106503,22.60769,69984.8
32269,114.10599,22.61035,69984.8
32270,114.101405,22.606678,56121.57143
32271,114.106834,22.609604,69984.8
32272,114.106112,22.607499,69984.8
32273,114.106769,22.60979,69984.8
32274,114.106592,22.607731,69984.8
32275,114.106553,22.609648,69984.8
32276,114.10145,22.606619,56121.57143
32277,114.1017,22.606164,56121.57143
32278,114.10652,22.606974,69984.8
32279,114.106079,22.609109,69984.8
32280,114.10145,22.606629,56121.57143
32281,114.106351,22.607041,69984.8
32282,114.101611,22.611769,56121.57143
32283,113.218001,22.539358,230.5
32284,113.21694,22.542075,0
32285,113.216737,22.541719,230.5
32286,113.215774,22.540208,230.5
32287,113.882874,23.139606,31688.83333
32288,113.882197,23.137281,31688.83333
32289,113.881884,23.137028,31688.83333
32290,113.883367,23.13514,31688.83333
32291,113.886531,23.14205,12181.25
32292,113.886574,23.142679,12181.25
32293,113.882347,23.136721,31688.83333
32294,113.887821,23.134647,12181.25
32295,113.879178,23.135956,31688.83333
32296,113.886434,23.14134,12181.25
32297,112.750517,23.230175,2996.125
32298,112.750744,23.230135,2996.125
32299,112.750794,23.229982,2996.125
32300,113.393292,22.912339,55891
32301,113.392603,22.913843,55891
32302,113.944279,22.804084,19206.125
32303,112.656995,23.498554,0
32304,113.824208,22.989403,10927.875
32305,113.824321,22.989417,0
32306,113.824681,22.987064,0
32307,113.827441,22.984219,5045
32308,113.827556,22.984207,5045
32309,113.824849,22.993516,0
32310,113.82803,22.9853,0
32311,113.824179,22.984353,0
32312,113.813842,23.118157,12299.125
32313,113.815531,23.11982,12299.125
32314,113.815476,23.119825,12299.125
32315,113.813131,23.117194,12299.125
32316,113.809483,23.121364,12299.125
32317,113.811771,23.120286,12299.125
32318,113.813212,23.116941,12299.125
32319,113.811794,23.120288,12299.125
32320,113.811864,23.11581,12299.125
32321,113.809592,23.12312,12299.125
32322,113.782978,23.030273,65133
32323,113.786128,23.030225,22170.0625
32324,113.785605,23.027771,22170.0625
32325,113.78733,23.028142,22170.0625
32326,113.782992,23.033285,65133
32327,113.77877,23.03038,65133
32328,113.784194,23.026731,65133
32329,112.070516,22.941677,0
32330,113.178624,22.878363,992.6
32331,113.182387,22.876282,992.6
32332,113.181921,22.876309,992.6
32333,113.18149,22.876327,992.6
32334,113.17954,22.876528,992.6
32335,113.569136,22.289491,50207.71429
32336,113.569678,22.289009,50207.71429
32337,113.571674,22.290748,50207.71429
32338,113.571474,22.290457,50207.71429
32339,113.574347,22.286723,50207.71429
32340,113.574798,22.289783,50207.71429
32341,113.573863,22.289404,50207.71429
32342,113.56511,22.286226,0
32343,113.565101,22.28622,0
32344,113.568081,22.28813,50207.71429
32345,113.571483,22.291208,50207.71429
32346,112.464632,23.053669,89600.14286
32347,112.463072,23.055059,29685.33333
32348,112.463165,23.055045,29685.33333
32349,112.471499,23.056335,703256.5
32350,112.470862,23.050269,192056
32351,112.461963,23.049972,89600.14286
32352,112.462603,23.049819,89600.14286
32353,114.032168,22.908181,1614.75
32354,114.034142,22.908021,1614.75
32355,114.032223,22.912093,1614.75
32356,114.031807,22.913191,1614.75
32357,114.029839,22.907881,1614.75
32358,114.029937,22.913763,1614.75
32359,114.031271,22.913648,1614.75
32360,114.02884,22.912568,110535
32361,114.031275,22.913606,1614.75
32362,114.031694,22.909277,1614.75
32363,114.029965,22.913841,1614.75
32364,114.013969,23.07585,7892.5
32365,114.010027,23.078289,7892.5
32366,114.013695,23.076605,7892.5
32367,114.011363,23.077128,7892.5
32368,112.709165,22.381403,19363.875
32369,112.711002,22.377285,19363.875
32370,112.708841,22.377485,19363.875
32371,112.707962,22.377336,19363.875
32372,112.713202,22.376984,19363.875
32373,112.712913,22.379231,19363.875
32374,112.709925,22.375393,19363.875
32375,112.707299,22.377234,19363.875
32376,112.712863,22.382597,19363.875
32377,112.708411,22.375073,19363.875
32378,112.705436,22.381313,19363.875
32379,112.712268,22.375811,19363.875
32380,112.708883,22.383661,19363.875
32381,113.954633,22.819321,54663
32382,113.957867,22.822988,54663
32383,113.956123,22.814202,0
32384,113.864078,23.130989,52377.5
32385,113.865648,23.130456,11314
32386,113.862336,23.131872,52377.5
32387,113.86501,23.13187,52377.5
32388,113.860069,23.124238,6046
32389,113.858546,23.131142,52377.5
32390,113.862819,23.13347,12705
32391,113.866102,23.133113,11314
32392,113.867592,23.130968,11314
32393,113.860563,23.13355,52377.5
32394,113.225855,22.70042,0
32395,113.315392,22.624959,9262
32396,113.644123,23.160859,51688.66667
32397,113.641997,23.15734,51688.66667
32398,113.644292,23.156541,51688.66667
32399,113.644237,23.160217,51688.66667
32400,113.642691,23.156933,51688.66667
32401,113.644592,23.160337,51688.66667
32402,113.646837,23.15534,0
32403,113.644726,23.160421,51688.66667
32404,113.642679,23.154242,3712.181818
32405,113.640574,23.154923,3712.181818
32406,113.646876,23.155402,0
32407,113.642647,23.154323,3712.181818
32408,113.644166,23.160824,51688.66667
32409,113.64147,23.155326,51688.66667
32410,113.639848,23.155031,3712.181818
32411,112.994718,23.235357,51297
32412,112.994572,23.237089,51297
32413,112.993316,23.24273,0
32414,114.273917,22.795855,0
32415,113.235984,23.007179,25630.5
32416,113.236324,23.007141,25630.5
32417,112.665049,22.431912,0
32418,114.499805,22.840846,0
32419,114.500693,22.839011,0
32420,113.349829,22.380032,2095.666667
32421,113.349476,22.380091,2095.666667
32422,113.348596,22.37956,2095.666667
32423,113.349403,22.380053,2095.666667
32424,113.34861,22.379567,2095.666667
32425,113.34624,22.38334,2095.666667
32426,113.346254,22.383174,2095.666667
32427,113.346353,22.383057,2095.666667
32428,113.347164,22.382569,2095.666667
32429,113.347677,22.383989,2095.666667
32430,113.346382,22.379982,2095.666667
32431,113.344953,22.377902,2095.666667
32432,112.955837,23.427219,757
32433,112.961059,23.433568,757
32434,112.956556,23.425073,0
32435,112.958215,23.426853,757
32436,113.929071,22.483546,0
32437,113.257359,23.087965,19465.90909
32438,113.261251,23.090841,19465.90909
32439,113.257419,23.08802,19465.90909
32440,113.262827,23.088421,19465.90909
32441,113.257223,23.087959,19465.90909
32442,113.259493,23.092451,19465.90909
32443,113.262259,23.091543,15319
32444,113.259903,23.092779,19465.90909
32445,113.259506,23.092451,19465.90909
32446,113.261652,23.092484,19465.90909
32447,113.264253,23.088973,19465.90909
32448,113.262242,23.085912,19465.90909
32449,113.256122,23.091386,19465.90909
32450,113.256611,23.090524,19465.90909
32451,113.25615,23.09115,19465.90909
32452,113.262834,23.086905,19465.90909
32453,113.260028,23.084975,31164.54545
32454,113.262478,23.093331,19465.90909
32455,113.262736,23.091898,19465.90909
32456,113.257061,23.084961,31164.54545
32457,113.72758,23.199,0
32458,113.367057,22.928399,7568.190476
32459,113.366334,22.929312,7568.190476
32460,113.367001,22.930848,7568.190476
32461,113.367846,22.925703,7568.190476
32462,113.370853,22.933497,7568.190476
32463,113.367974,22.932896,7568.190476
32464,113.365014,22.929452,28383.83333
32465,113.367974,22.932896,7568.190476
32466,113.370852,22.933524,7568.190476
32467,113.370485,22.926958,7568.190476
32468,113.368936,22.932926,7568.190476
32469,113.365161,22.9261,28383.83333
32470,113.36928,22.932234,7568.190476
32471,113.372672,22.933803,7568.190476
32472,113.365195,22.932232,7568.190476
32473,113.63396,23.038523,6211
32474,113.634591,23.040187,7040.5
32475,113.634552,23.040354,7040.5
32476,113.631193,23.037411,6211
32477,113.637441,23.042862,7040.5
32478,113.637419,23.042868,7040.5
32479,113.204584,22.599464,17191
32480,113.195718,22.595453,0
32481,113.60428,23.151154,4745.333333
32482,113.605475,23.147712,4745.333333
32483,113.601304,23.148896,4745.333333
32484,113.602799,23.151172,4745.333333
32485,113.600333,23.153126,4745.333333
32486,113.601143,23.1464,4745.333333
32487,113.600731,23.151321,4745.333333
32488,113.599361,23.147963,4745.333333
32489,113.602812,23.145268,29245.83333
32490,113.598854,23.152713,4745.333333
32491,113.598825,23.152737,4745.333333
32492,113.60078,23.15134,4745.333333
32493,113.599418,23.152304,4745.333333
32494,113.834302,23.040816,26570
32495,113.834308,23.040841,26570
32496,113.831473,23.036567,26570
32497,113.835645,23.036195,46902
32498,113.835095,23.035558,0
32499,113.838265,23.037932,46902
32500,113.83601,23.037316,46902
32501,113.835744,23.036398,46902
32502,113.831777,23.039037,26570
32503,113.831323,23.037601,26570
32504,113.835996,23.037264,46902
32505,113.830034,23.035578,23342.5
32506,113.835907,23.036937,46902
32507,113.390694,22.786778,11228
32508,113.393696,22.787894,11228
32509,113.384927,22.788663,11228
32510,113.385388,22.787445,11228
32511,113.384951,22.788525,11228
32512,113.394476,22.788893,11228
32513,113.388947,22.784864,233.25
32514,113.384905,22.788623,11228
32515,113.390512,22.79318,11228
32516,113.385373,22.788493,11228
32517,113.384963,22.788523,11228
32518,114.14433,22.58691,0
32519,114.076323,22.779569,14867.16667
32520,114.072441,22.780485,12688.42857
32521,114.076326,22.779571,14867.16667
32522,114.072578,22.780623,12688.42857
32523,114.069714,22.781261,12688.42857
32524,114.069662,22.78052,12688.42857
32525,114.069634,22.781158,12688.42857
32526,114.069628,22.781325,12688.42857
32527,114.06963,22.781253,12688.42857
32528,114.07789,22.77639,14867.16667
32529,114.075523,22.776024,14867.16667
32530,112.715291,23.36918,0
32531,112.715149,23.36825,0
32532,113.935692,22.794523,105311
32533,113.936251,22.794369,105311
32534,113.936061,22.794857,105311
32535,113.358606,22.991885,35157.5
32536,113.355133,22.992885,17457.42857
32537,113.3552,22.992855,17457.42857
32538,113.355044,22.992813,17457.42857
32539,113.364066,22.990374,35157.5
32540,113.356422,22.993235,35157.5
32541,112.984348,22.469685,0
32542,112.979267,22.465559,1745
32543,112.984435,22.469644,0
32544,112.984357,22.46968,0
32545,112.984318,22.469839,0
32546,113.844333,22.90828,51035.875
32547,113.843932,22.91075,51035.875
32548,113.844501,22.907333,32517.14286
32549,113.841778,22.910596,51035.875
32550,113.845938,22.910819,19658.46667
32551,113.839619,22.910445,51035.875
32552,113.841575,22.906048,51035.875
32553,113.841033,22.911684,51035.875
32554,113.842245,22.904867,18415.38462
32555,113.840239,22.906423,51035.875
32556,113.841294,22.913499,51035.875
32557,113.84034,22.904948,18415.38462
32558,113.840539,22.913056,51035.875
32559,113.847871,22.913392,32517.14286
32560,113.838962,22.910721,51035.875
32561,113.84798,22.911029,32517.14286
32562,113.841831,22.904901,2461.25
32563,113.844714,22.910503,32517.14286
32564,113.847496,22.904808,31964.5
32565,113.595298,22.36854,0
32566,113.595686,22.367383,0
32567,113.595694,22.367388,0
32568,113.741868,23.121252,10833.25
32569,113.74308,23.123065,489.6666667
32570,113.709671,23.068631,9272.666667
32571,113.71059,23.065216,9272.666667
32572,113.71292,23.073471,36919.2
32573,113.709969,23.073949,9272.666667
32574,113.717149,23.066933,32738
32575,112.942808,23.498546,0
32576,113.496739,22.776216,36998.5
32577,113.384734,22.789669,11228
32578,113.382519,22.786081,23096.5
32579,113.384654,22.789811,11228
32580,113.384712,22.789632,11228
32581,113.380737,22.785337,0
32582,114.547514,23.044592,0
32583,113.870926,22.995551,48756.83333
32584,113.871586,23.003555,48756.83333
32585,113.870994,22.995576,48756.83333
32586,113.870383,22.997277,48756.83333
32587,113.876435,22.994263,79077.4
32588,113.876335,22.994277,79077.4
32589,113.876333,22.994326,79077.4
32590,113.876335,22.99429,79077.4
32591,113.878013,23.00306,34262.61538
32592,113.875397,22.994316,79077.4
32593,113.871248,23.000531,48756.83333
32594,113.878475,22.996416,34262.61538
32595,113.87452,23.00209,48756.83333
32596,113.871758,23.002325,48756.83333
32597,113.875974,23.002597,34262.61538
32598,112.99292,22.978708,7072.636364
32599,112.99043,22.98006,7072.636364
32600,112.989566,22.979419,7072.636364
32601,112.989468,22.97935,7072.636364
32602,112.989827,22.979371,7072.636364
32603,112.993244,22.977281,7072.636364
32604,112.990077,22.979237,7072.636364
32605,112.987987,22.979479,7072.636364
32606,112.988456,22.97965,7072.636364
32607,112.99166,22.97956,7072.636364
32608,112.988439,22.9794,7072.636364
32609,112.991151,22.977192,7072.636364
32610,113.197938,22.911776,13887.2
32611,113.202678,22.913059,6305.5
32612,113.195826,22.908591,13887.2
32613,113.20164,22.912654,49487.94118
32614,113.198053,22.904824,2187.333333
32615,113.199723,22.909367,13887.2
32616,113.199312,22.904842,2187.333333
32617,113.203246,22.912461,3287
32618,113.204019,22.913082,13887.2
32619,113.199487,22.904863,2187.333333
32620,113.195448,22.911766,5966.111111
32621,113.200459,22.913163,13887.2
32622,113.203339,22.913082,13887.2
32623,113.203598,22.91257,13887.2
32624,112.828107,23.347484,0
32625,112.826286,23.349314,0
32626,113.277684,22.45342,2511
32627,113.277587,22.453602,2511
32628,113.28005,22.452287,12053.33333
32629,113.393147,22.715341,0
32630,113.451772,22.263467,16297
32631,114.061176,22.638371,51332.52381
32632,114.062308,22.637438,51332.52381
32633,114.060999,22.638444,51332.52381
32634,114.063611,22.637491,51332.52381
32635,114.061031,22.638447,51332.52381
32636,114.064333,22.636814,51332.52381
32637,114.063102,22.636566,51332.52381
32638,114.06103,22.638447,51332.52381
32639,114.061156,22.636532,51332.52381
32640,114.064191,22.637015,51332.52381
32641,114.061893,22.63998,51332.52381
32642,114.060378,22.639613,51332.52381
32643,114.067163,22.638602,49111.75
32644,114.0608,22.638535,51332.52381
32645,114.062052,22.636721,51332.52381
32646,114.061085,22.635682,51332.52381
32647,114.060436,22.638403,51332.52381
32648,114.061688,22.636967,51332.52381
32649,114.064007,22.635105,51332.52381
32650,114.068255,22.638326,49111.75
32651,113.129427,22.706609,5678
32652,113.129595,22.706776,5678
32653,113.126053,22.706652,5678
32654,114.238085,23.062475,0
32655,114.238217,23.063577,0
32656,112.909129,23.428726,5000
32657,112.908375,23.426162,5000
32658,112.907192,23.426825,5000
32659,112.912161,23.427907,5000
32660,112.914447,23.431814,5000
32661,113.365017,22.883039,620.5
32662,114.135157,23.056717,0
32663,113.458887,22.313746,0
32664,114.154091,22.695411,0
32665,114.154091,22.695411,0
32666,114.154175,22.695579,0
32667,112.800425,23.239752,179.6666667
32668,112.796695,23.235728,179.6666667
32669,112.799009,23.238205,179.6666667
32670,112.79735,23.234971,179.6666667
32671,112.804064,23.234996,179.6666667
32672,112.804507,23.235229,179.6666667
32673,112.796758,23.235839,179.6666667
32674,113.146756,23.158703,59769
32675,113.153638,23.15578,59769
32676,113.146891,23.163708,59769
32677,113.153328,23.162953,59769
32678,113.147028,23.163767,59769
32679,113.440407,22.55362,0
32680,113.442763,22.552594,0
32681,113.15299,23.018234,59236.5
32682,113.151702,23.016835,59236.5
32683,113.152913,23.018234,59236.5
32684,113.148174,23.016408,59236.5
32685,113.14772,23.01591,59236.5
32686,113.154457,23.021153,59236.5
32687,113.154501,23.021097,59236.5
32688,113.145458,23.015536,59236.5
32689,113.146285,23.016481,59236.5
32690,113.250121,23.138882,22660.63043
32691,113.250815,23.139093,22660.63043
32692,113.25067,23.14053,22660.63043
32693,113.248765,23.139829,22660.63043
32694,113.248004,23.138114,22660.63043
32695,113.250729,23.140583,22660.63043
32696,113.247468,23.143983,22660.63043
32697,113.24882,23.138143,22660.63043
32698,113.248865,23.138146,22660.63043
32699,113.247797,23.141079,22660.63043
32700,113.247918,23.140685,22660.63043
32701,113.248912,23.1411,22660.63043
32702,113.247217,23.138647,22660.63043
32703,113.247812,23.138107,22660.63043
32704,113.248691,23.141734,22660.63043
32705,113.245461,23.139264,22660.63043
32706,113.246529,23.139986,22660.63043
32707,113.252726,23.142348,22660.63043
32708,113.247169,23.140176,22660.63043
32709,113.248201,23.138107,22660.63043
32710,114.270877,22.739875,21020.77778
32711,114.272529,22.742769,21020.77778
32712,114.276562,22.739461,39540.44444
32713,114.270842,22.741402,21020.77778
32714,114.277695,22.741912,39540.44444
32715,114.275383,22.73416,54615.66667
32716,114.277867,22.740802,39540.44444
32717,114.273044,22.739851,21020.77778
32718,114.27009,22.742556,21020.77778
32719,114.277835,22.743475,39540.44444
32720,114.271979,22.734074,54615.66667
32721,114.273891,22.736724,21020.77778
32722,113.990293,23.143503,6507
32723,113.3616,22.500863,20943.23077
32724,113.36175,22.498612,20943.23077
32725,113.358953,22.500233,20943.23077
32726,113.362487,22.500128,20943.23077
32727,113.361781,22.499713,20943.23077
32728,113.359435,22.495914,20943.23077
32729,113.357032,22.49833,20943.23077
32730,113.359434,22.495914,20943.23077
32731,113.363319,22.50143,20943.23077
32732,113.361904,22.503428,20943.23077
32733,113.364557,22.497914,20943.23077
32734,113.364124,22.502311,32958
32735,113.364766,22.503729,6410.052632
32736,113.364255,22.502637,20943.23077
32737,113.357775,22.499822,20943.23077
32738,113.358941,22.50023,20943.23077
32739,113.363204,22.50069,20943.23077
32740,113.363848,22.503501,20943.23077
32741,113.245481,22.990159,0
32742,114.113697,22.82981,4977.375
32743,114.109726,22.828992,4977.375
32744,114.110768,22.829511,4977.375
32745,114.110843,22.831513,4977.375
32746,114.108791,22.82724,4977.375
32747,114.108568,22.82488,5326.9
32748,114.113192,22.833313,4977.375
32749,114.110201,22.825137,5326.9
32750,113.179676,23.188859,2617.363636
32751,113.179651,23.188752,2617.363636
32752,113.18138,23.189455,2617.363636
32753,113.179871,23.192878,2617.363636
32754,113.177892,23.187524,2617.363636
32755,113.17555,23.190443,7155.9375
32756,113.17725,23.193719,2617.363636
32757,113.180621,23.192997,2617.363636
32758,113.175456,23.191435,7155.9375
32759,113.175483,23.191664,7155.9375
32760,113.177447,23.187308,2617.363636
32761,113.17546,23.191477,7155.9375
32762,113.181796,23.188236,2617.363636
32763,113.176039,23.188879,2617.363636
32764,113.177694,23.18738,2617.363636
32765,114.115357,23.148559,3607
32766,113.09437,22.989118,57201.4
32767,113.091865,22.992142,57201.4
32768,113.090995,22.993622,57201.4
32769,113.093187,22.990743,57201.4
32770,113.093642,22.993817,57201.4
32771,113.091674,22.992838,57201.4
32772,113.091783,22.992323,57201.4
32773,113.089922,22.993102,57201.4
32774,113.093556,22.990538,57201.4
32775,113.089449,22.99253,57201.4
32776,113.086067,22.993601,57201.4
32777,113.085491,22.993768,57201.4
32778,112.8267,23.26484,0
32779,112.825307,23.265625,1155.5
32780,114.198805,22.819954,72.2
32781,114.199171,22.819947,72.2
32782,114.198684,22.819905,72.2
32783,113.335592,22.169478,0
32784,113.33597,22.169481,0
32785,114.085439,23.000216,2409.833333
32786,114.080552,23.002578,41204
32787,114.087137,22.99652,2409.833333
32788,114.08757,23.003942,2409.833333
32789,112.495482,23.031903,0
32790,114.272198,22.728688,54615.66667
32791,114.271696,22.726967,54615.66667
32792,114.271696,22.726967,54615.66667
32793,114.270171,22.727358,54615.66667
32794,114.272723,22.732342,54615.66667
32795,114.272146,22.732815,54615.66667
32796,114.276054,22.731904,14819.78571
32797,114.276511,22.730361,14819.78571
32798,114.270667,22.729949,54615.66667
32799,114.275724,22.72516,146473
32800,114.274112,22.725244,54615.66667
32801,114.274928,22.724498,3212.6
32802,114.275788,22.732932,14819.78571
32803,114.277093,22.730275,14819.78571
32804,114.272265,22.724994,3212.6
32805,114.26863,22.72876,54615.66667
32806,114.271691,22.724604,3212.6
32807,114.274416,22.732995,54615.66667
32808,114.276488,22.730352,14819.78571
32809,114.276457,22.730462,14819.78571
32810,113.19018,23.109375,7035.612903
32811,113.188532,23.108041,7035.612903
32812,113.191918,23.110068,7035.612903
32813,113.189328,23.11163,7035.612903
32814,113.191858,23.110068,7035.612903
32815,113.187593,23.111505,7035.612903
32816,113.186755,23.109153,7035.612903
32817,113.187784,23.111638,7035.612903
32818,113.191142,23.108028,7035.612903
32819,113.192041,23.107059,7035.612903
32820,113.192133,23.109112,7035.612903
32821,113.187208,23.111276,7035.612903
32822,113.189252,23.112628,7035.612903
32823,113.192931,23.108678,7035.612903
32824,113.193418,23.111386,7035.612903
32825,113.193281,23.111308,7035.612903
32826,113.185343,23.107977,7035.612903
32827,113.190976,23.105414,7801.733333
32828,113.190917,23.113819,7035.612903
32829,113.185345,23.108097,7035.612903
32830,113.230524,22.808847,9594.2
32831,113.232575,22.808881,9594.2
32832,113.233139,22.808638,9594.2
32833,113.233351,22.807874,9594.2
32834,113.228546,22.807137,9594.2
32835,113.2337,22.808333,9594.2
32836,113.233384,22.807403,9594.2
32837,113.22608,22.81124,9594.2
32838,113.232491,22.80749,9594.2
32839,113.225843,22.81205,0
32840,113.225864,22.812002,9594.2
32841,113.22585,22.812035,9594.2
32842,113.1981,23.077567,79546.5
32843,113.200537,23.075155,14275.27778
32844,113.20405,23.078306,79546.5
32845,113.194963,23.079309,79546.5
32846,113.203595,23.076956,79546.5
32847,113.198336,23.074893,14275.27778
32848,113.203097,23.07487,14275.27778
32849,113.203224,23.075013,14275.27778
32850,113.195602,23.080183,79546.5
32851,113.19587,23.077993,79546.5
32852,113.195285,23.076469,79546.5
32853,113.499128,22.250435,56162.33333
32854,113.498852,22.251177,56162.33333
32855,113.502242,22.246022,56162.33333
32856,113.056582,22.627263,124111
32857,113.06168,22.631827,124111
32858,112.979433,23.221596,3413
32859,113.207291,23.180221,5289.625
32860,113.206255,23.180173,5289.625
32861,113.206341,23.180154,5289.625
32862,113.207465,23.176137,5289.625
32863,113.205044,23.181054,5289.625
32864,113.205566,23.175814,5289.625
32865,112.922553,23.250876,6194
32866,112.920546,23.248068,6194
32867,112.916284,23.253681,6194
32868,112.916842,23.245951,6194
32869,112.923576,23.245593,6194
32870,112.923515,23.24554,6194
32871,114.313414,22.677684,138822
32872,114.316527,22.677799,20372.90909
32873,114.315622,22.677409,20372.90909
32874,114.315065,22.677751,138822
32875,113.201529,23.138394,49487.94118
32876,113.200437,23.137981,49487.94118
32877,113.200468,23.137747,49487.94118
32878,113.200875,23.137865,49487.94118
32879,113.202186,23.137867,49487.94118
32880,113.196142,23.138966,49487.94118
32881,113.196176,23.139007,49487.94118
32882,113.195968,23.137024,49487.94118
32883,113.196845,23.138831,49487.94118
32884,113.201601,23.135977,49487.94118
32885,113.196079,23.135879,49487.94118
32886,113.201411,23.143387,49487.94118
32887,113.204207,23.138157,49487.94118
32888,113.195993,23.137338,49487.94118
32889,113.195383,23.143797,49487.94118
32890,113.19599,23.137366,49487.94118
32891,113.204395,23.135026,49487.94118
32892,113.195124,23.142389,49487.94118
32893,113.196931,23.142162,49487.94118
32894,113.204485,23.134993,49487.94118
32895,113.297034,22.101989,784.4
32896,113.303201,22.099612,784.4
32897,113.301249,22.103748,784.4
32898,113.298393,22.102567,784.4
32899,113.296552,22.101832,784.4
32900,113.30352,22.098662,40194
32901,113.301271,22.103806,784.4
32902,113.304276,22.100523,784.4
32903,113.296628,22.1018,784.4
32904,113.295745,22.101173,784.4
32905,112.677095,22.958966,505
32906,113.100045,22.933031,7052.8
32907,113.099931,22.933744,7052.8
32908,113.095236,22.930317,7052.8
32909,113.09565,22.930023,0
32910,113.095946,22.931461,7052.8
32911,113.095254,22.931756,7052.8
32912,113.097529,22.932188,7052.8
32913,113.094969,22.931741,7052.8
32914,113.095803,22.930031,7052.8
32915,113.095884,22.930035,7052.8
32916,113.096015,22.931796,7052.8
32917,113.095759,22.932511,7052.8
32918,113.095585,22.931782,7052.8
32919,113.095074,22.931935,7052.8
32920,113.095289,22.932154,7052.8
32921,113.095132,22.929989,7052.8
32922,113.095592,22.931782,7052.8
32923,113.096131,22.931431,7052.8
32924,113.095268,22.931945,7052.8
32925,113.095863,22.931962,7052.8
32926,114.172589,22.559038,2676.944444
32927,114.174309,22.55888,2676.944444
32928,114.17187,22.558851,2676.944444
32929,114.17182,22.558839,2676.944444
32930,114.171592,22.558794,2676.944444
32931,114.172638,22.56299,2676.944444
32932,114.172948,22.56201,2676.944444
32933,114.174898,22.561567,2676.944444
32934,114.17213,22.561194,2676.944444
32935,114.174903,22.561802,2676.944444
32936,114.173559,22.56212,2676.944444
32937,114.17063,22.55948,2676.944444
32938,114.176481,22.560553,41585
32939,114.170829,22.562691,2676.944444
32940,114.1726,22.560956,2676.944444
32941,114.174827,22.561676,2676.944444
32942,114.172324,22.561431,2676.944444
32943,114.170241,22.560842,2676.944444
32944,114.176447,22.560577,41585
32945,114.170821,22.562016,2676.944444
32946,114.352981,22.688125,25191.125
32947,114.354089,22.688075,25191.125
32948,114.35136,22.689301,25191.125
32949,114.3559,22.689181,21221.25
32950,114.356453,22.689387,21221.25
32951,114.355895,22.689181,21221.25
32952,114.355883,22.688986,21221.25
32953,114.357002,22.689203,21221.25
32954,114.35107,22.686624,25191.125
32955,114.350368,22.689685,25191.125
32956,114.349154,22.689642,25191.125
32957,114.357842,22.68912,21221.25
32958,114.111887,22.699935,15650.15385
32959,114.109464,22.698289,15650.15385
32960,114.114279,22.696464,15650.15385
32961,114.113029,22.696303,15650.15385
32962,114.110625,22.696997,15650.15385
32963,114.110625,22.696897,15650.15385
32964,114.109428,22.698296,15650.15385
32965,114.113848,22.694656,21462.93333
32966,114.109956,22.696545,15650.15385
32967,114.112459,22.694736,21462.93333
32968,114.113301,22.698652,15650.15385
32969,114.114097,22.694278,21462.93333
32970,114.109667,22.697575,15650.15385
32971,114.111618,22.696536,15650.15385
32972,114.116188,22.697986,45955
32973,114.110145,22.699409,15650.15385
32974,114.109363,22.70097,15650.15385
32975,112.718443,23.312113,4688
32976,112.718572,23.312232,4688
32977,112.721958,23.318085,18139.22222
32978,112.72195,23.318312,18139.22222
32979,113.548579,22.269268,32808.77778
32980,113.551907,22.268567,32808.77778
32981,113.552728,22.26939,32808.77778
32982,113.552206,22.267055,32808.77778
32983,113.55195,22.267231,32808.77778
32984,113.547615,22.271538,32808.77778
32985,113.554031,22.269975,32808.77778
32986,113.550627,22.273241,32808.77778
32987,113.55379,22.26949,32808.77778
32988,113.546265,22.269032,32808.77778
32989,113.554776,22.267168,11838.33333
32990,113.553099,22.271541,32808.77778
32991,113.550105,22.265007,6695.615385
32992,113.551041,22.264827,6695.615385
32993,113.554296,22.273961,32808.77778
32994,113.550688,22.272976,32808.77778
32995,114.205783,22.641805,13555.71429
32996,114.204997,22.640543,3501.5
32997,114.206378,22.641474,13555.71429
32998,114.208135,22.643952,13555.71429
32999,114.206917,22.642555,13555.71429
33000,114.205629,22.643968,13555.71429
33001,114.199934,22.641725,3501.5
33002,114.207578,22.642942,13555.71429
33003,114.207559,22.642955,13555.71429
33004,114.199191,22.642581,3501.5
33005,114.20231,22.643934,3501.5
33006,114.200185,22.634156,142.25
33007,112.645977,23.396047,0
33008,114.03045,22.80602,0
33009,114.33007,23.0186,19834
33010,114.335153,23.01851,31276.33333
33011,114.329251,23.02141,19834
33012,114.335177,23.016823,31276.33333
33013,114.331052,23.015683,19834
33014,113.017531,23.287887,0
33015,113.017518,23.285583,0
33016,113.018322,23.286322,0
33017,113.018805,22.598977,12359
33018,113.022638,22.601859,12359
33019,113.018138,22.601915,12359
33020,113.024715,22.602026,27215
33021,113.018156,22.601945,12359
33022,112.966336,23.306845,0
33023,113.390088,22.348279,9665.2
33024,113.391216,22.347523,9665.2
